MeanMonthlyUsage;MeanMonthlyUsage_t1;MeanMonthlyUsage_t2;MeanMonthlyUsage_t3;MeanMonthlyUsage_t4
9.99875510204082;10;10;11;21
63.03433333333333;65;68;67;63
521.0341428571429;556;530;557;1119
392.3653157894737;446;392;447;1230
1714.5810597014918;1951;1864;2473;4514
2546.5043870967747;2571;2714;4010;3933
6175.632999999999;6320;7945;8324;7009
694.0853076923078;845;746;803;863
439.1293043478262;459;480;625;1351
2706.3810000000008;3143;2720;2771;4100
2120.6995454545454;2190;2197;2662;8377
3489.3405263157897;3908;3595;4996;3765
1817.4651785714286;1866;2189;1818;4178
349.1260000000001;387;472;382;594
254.12133333333333;271;276;257;577
1373.2037674418598;1738;1793;2206;3297
1442.3181481481479;1453;1646;1572;3723
6.216222222222222;6;7;9;15
1138.7806296296296;1253;1167;1409;2544
1339.42;1397;1395;1378;1584
3842.378571428572;3857;4034;4097;4185
141.60733333333334;151;158;160;291
78.15588235294119;83;88;82;269
5424.691000000002;5451;5548;6052;11125
805.5960000000001;820;870;887;2586
2388.604729729729;3014;2753;2553;2654
605.9600000000003;623;695;639;1219
954.4880714285713;977;1109;956;1700
35.436436619718314;39;36;41;39
151.22615384615386;155;163;215;539
2930.07;3116;3256;3080;5379
1570.9265714285714;1678;1584;1644;1795
955.8539803921567;1036;1013;1211;2730
994.1923793103447;1083;1017;1199;1574
14647.333;15128;17146;15942;31563
920.5454;986;1132;1546;2152
862.8903333333333;911;1049;911;1693
5965.705;6797;7769;6145;13149
2665.8601194029857;2895;2907;2690;5771
1093.4799230769231;1106;1101;1273;2231
2558.3758837209307;2652;2885;3445;8201
2756.411282051281;2844;2951;2785;7157
1956.369333333333;2196;2011;2125;2109
1037.7766666666664;1078;1146;1506;3429
512.3553750000002;612;598;516;1305
0.5713999999999999;0;0;0;0
101.10884615384614;104;114;105;182
1141.8226666666667;1197;1151;1609;2731
608.803;714;760;650;1359
4244.405029850745;4997;4256;5608;6496
3162.596727272727;3183;3290;3187;9282
1982.2225;2153;2676;1999;4660
1873.9039999999993;2287;2072;2183;2094
6279.784500000002;6485;6363;6923;8556
794.7054687499997;812;821;800;1784
1928.6400689655168;2175;1995;1933;2052
328.65831372549013;399;359;336;709
1105.389;1287;1265;1287;3301
381.226;474;485;446;1371
95.84429411764704;111;121;112;186
1144.9435555555553;1153;1147;1380;1561
2414.002;2421;2574;2993;4099
5902.448931034485;6082;7297;6077;9497
185.29106896551724;208;185;301;198
205.23;207;232;214;296
228.69860869565213;232;230;322;800
5716.483521739135;6530;6933;6438;8077
2295.790333333333;2483;2816;2751;8351
1306.8523636363636;1315;1435;1721;1948
4884.872837209303;5213;5238;5054;7812
3293.733272727273;3308;3554;3777;3723
578.797220338983;580;638;617;1338
497.4838450704226;573;565;597;1250
4827.617231884058;4936;5386;5557;9420
2876.834448275863;2941;2901;3355;7063
1402.515714285714;1448;1563;1941;2924
5068.145833333333;5374;5421;5911;20785
364.00957142857146;396;434;516;735
2809.79;2858;2858;2977;2915
899.4143999999997;910;1209;1254;1065
1716.1970000000001;1757;1722;2523;6063
232.12661290322586;264;244;251;256
2147.1178253968264;2162;2515;2502;2317
362.87725925925935;363;416;365;1008
1994.474642857143;2162;2548;2253;2207
1861.284744186046;1906;2117;1863;4965
6042.298600000001;6453;6195;6107;11353
668.3766000000003;714;865;987;2313
4421.335557377049;4552;5477;4885;9110
3753.7345714285707;3809;4988;3892;6089
1429.73;1438;1614;1506;3772
1471.61475;1474;1665;2025;2767
2742.514718309859;3357;3251;3156;4349
26.85734920634922;26;32;26;31
517.2036666666667;529;593;622;551
5405.068787878789;5867;6659;6190;20094
1360.1979032258068;1365;1497;2361;2520
1921.7380000000005;2034;2054;2414;2032
6211.403586206897;6885;6785;7231;7967
1805.351;1921;1845;2543;1836
5345.298222222223;5394;6541;7792;16745
2188.4295;2495;2254;2206;3620
3903.1867027027033;4146;4777;5739;8151
1241.8358749999998;1551;1369;1416;2432
1808.8458507462685;1892;1862;2136;3591
336.129;346;369;387;660
1413.2395312500007;1677;1477;1562;4409
725.670888888889;769;843;1244;2072
1244.6927142857146;1268;1370;1628;3171
3576.275809523809;3579;4014;4123;4899
395.735;400;435;583;656
164.80374193548388;189;185;211;524
2814.275333333333;3510;2818;2939;3449
1051.905764705882;1066;1319;1283;1518
3201.6688235294123;3385;3226;4143;4746
1227.7626666666665;1347;1244;1799;3634
1764.8754074074075;1876;1999;2225;5344
2110.0936666666666;2379;2140;2539;4496
96.568;98;128;127;98
1620.152;1680;1627;2409;2744
1756.3632941176468;1792;2017;1802;7885
6211.89991304348;7719;7017;6433;7965
4458.7233333333315;4484;5113;7193;6068
3375.902;4037;3495;3658;3422
729.987661971831;736;731;963;1419
407.239;423;439;474;1212
4507.727204081633;4517;4619;4775;4973
1182.8860740740738;1243;1201;1396;1287
285.9115000000001;299;301;420;316
245.1726056338028;247;269;254;254
532.637;579;567;565;775
4350.856;4354;5545;7223;8837
782.4939701492539;830;873;833;1940
1033.3543333333334;1085;1318;1065;1033
543.7199999999998;555;546;631;1445
3969.771000000001;4053;4597;5228;13405
1884.8320416666666;2116;1894;2176;2242
5141.28356521739;5535;5887;5244;18375
2179.8047575757582;2185;2295;3270;3370
1227.5022222222224;1330;1276;1255;1276
7762.071999999999;7879;7790;7921;11422
1229.085;1263;1340;1234;1902
9048.635928571432;9113;9942;13971;29136
1257.151140845071;1385;1275;1864;4815
1099.332;1226;1199;1129;1503
1761.5068888888889;1854;1762;2201;5569
3556.607823529412;3895;3639;3833;9298
1158.157;1324;1158;1162;1202
381.1178148148149;404;381;400;507
258.4091587301588;267;261;385;348
2492.366471698114;2810;2547;3036;2515
4379.976;4426;4429;6231;5246
1203.3206865671646;1209;1378;1205;1561
5032.324571428572;5702;5043;5524;15010
1611.1907142857144;1645;1760;1622;4182
11270.91654545455;11299;11674;14612;23246
835.135543859649;988;853;1054;1413
3134.8939411764713;3546;3320;5025;8144
626.0548181818183;648;693;927;1255
2093.3989016393452;2109;2334;2304;2272
1264.1477999999995;1378;1605;2207;1451
833.7843999999999;933;958;994;937
382.1895789473684;403;418;383;467
818.9629411764708;883;937;1024;1156
1867.391265306122;2061;2002;2258;4535
4872.539555555556;4929;6040;8171;5250
781.902411764706;913;870;798;1423
75.59633962264152;76;75;78;161
2274.982;2282;2321;2558;2796
185.61242857142855;187;188;256;449
2886.117;3280;2912;3227;3230
2846.4665555555553;3063;3364;4004;3117
590.6985925925927;610;647;670;2250
2681.561746478873;2942;3102;2696;3918
8494.891857142857;9059;9536;15168;31253
2858.8789032258073;2867;3115;2867;7469
7825.509250000003;8007;10397;8642;20523
4022.523205882353;4673;4107;4035;7315
4093.4935;4339;4200;6325;13617
214.403;214;260;245;248
3848.828625;3919;3985;4869;7608
4572.365000000002;5222;4728;6383;18019
537.9631428571429;558;541;758;600
9063.983538461536;9898;9567;12487;14949
2897.368853658537;2999;2919;3826;5762
2180.29475;2350;2577;2595;2536
12548.660731707318;14264;14579;12847;23146
4.043086956521739;4;5;4;5
1681.2681379310345;1690;1776;2366;3014
1438.37075;1510;1447;2450;2466
5084.133122807018;5801;5282;5338;8373
75.89295238095238;79;89;76;110
1638.5896666666665;1946;1664;1717;3190
2960.8540000000007;2972;3585;2987;4056
2250.989;2579;2528;2541;4441
417.4519259259258;431;466;664;1523
1869.9378125;2061;2380;1887;2866
1944.2083461538464;1988;1951;2186;2496
82.46885714285712;83;102;133;152
180.34001408450703;194;189;233;418
2260.799788732395;2357;2428;2653;4716
916.3696410256412;1015;932;1624;2704
3618.20025;3747;4054;4939;9501
5253.419599999998;5283;5649;5377;13775
3233.509;3327;3444;3957;7850
1501.4274615384616;1556;1737;1628;2539
380.9241803278688;416;381;413;384
3175.6173809523816;3388;3385;3914;4024
106.387;114;106;119;379
4462.14280597015;4726;4754;6338;6173
1557.1530975609753;1834;1857;1817;4150
913.1938873239436;954;928;1061;3057
2435.128;2546;2609;3811;4210
3408.695;3447;3899;4499;6122
1535.4389999999999;1576;1598;1750;3161
146.4784285714286;146;164;218;262
1244.4792142857145;1250;1432;1484;4889
939.0739295774647;1037;946;1228;1442
5330.711142857143;5355;5534;6039;21793
812.6669999999999;837;822;956;1718
5377.60790909091;5472;5786;7981;10516
3070.327529411765;3216;3308;3242;4432
424.2942758620688;450;543;501;487
3306.739226415094;3887;3308;3381;3616
2056.664;2301;2085;2403;3324
773.3646086956521;824;815;1184;984
28.098971830985924;28;29;40;35
5063.114873015873;5065;5891;5855;6802
1506.94886440678;1551;1539;2227;3965
2742.0509999999995;3196;3236;3387;5116
5983.922;6246;6483;7367;14554
1022.830125;1035;1189;1022;1947
7121.114352941176;7998;9492;9983;9100
376.1707464788733;394;407;381;989
2842.3281666666667;3036;2846;2933;4259
3890.596451612903;3894;4072;3980;4457
4353.304264150945;4495;4892;4833;5343
2955.919000000001;3161;3303;3338;7648
65.77021739130436;65;68;70;113
944.229909090909;1198;944;1181;2289
1454.0232500000006;1754;1558;1943;6038
787.8316666666667;929;832;961;971
1024.0885609756097;1078;1085;1065;3647
1459.758941176471;1556;1630;2005;1827
636.3534444444447;650;639;666;664
141.13196969696972;146;145;248;178
4957.986000000001;5286;5340;6005;16394
5303.030813953488;6317;6522;5636;13515
715.9439310344827;734;813;721;816
3989.506515151515;4066;4345;4816;12691
2439.967857142857;2561;2495;3761;2739
3681.9589677419344;3814;3764;4186;9701
1737.3675714285714;1879;2010;2165;7159
3715.358483870968;3829;4009;4589;4558
4290.355958333334;4375;5620;4919;4348
2889.8524647887325;2997;3750;3643;4593
270.6512253521127;287;300;321;314
3438.4193333333337;3934;3449;4225;5985
780.2961549295775;859;823;859;866
342.56159322033903;353;351;396;740
62.57169230769231;73;64;92;151
163.05552941176472;186;169;187;186
3002.758277777777;3210;3354;3393;9999
1734.2855;1911;2045;2587;7518
1349.005081967213;1434;1428;1708;2003
1602.4771923076917;1762;1834;1688;2719
3319.35725;3491;3713;3352;9970
3344.4369565217385;3459;3584;4179;6568
863.0889999999997;912;875;1051;1146
1945.0750000000005;1999;2194;2223;3749
8344.802;8446;8636;11402;10529
25.587;26;30;32;55
5.4768888888888885;5;5;8;15
140.36866666666666;144;148;143;180
94.26399999999997;99;119;99;309
5139.302555555555;6149;5432;5139;8153
1079.566714285714;1079;1286;1259;1594
154.36543661971828;160;179;236;480
78.12253846153847;89;81;89;212
1303.6362156862745;1467;1353;1396;1540
1509.818;1531;1720;1514;1638
2365.77;2451;2489;2725;6133
496.56811111111097;497;532;675;2007
221.66427777777776;221;255;229;534
970.6655999999997;1026;979;1291;2132
1798.2376190476193;1929;1904;2161;5711
5454.700500000001;5546;5720;6978;5524
807.6703623188405;831;927;853;1700
2539.757;2670;2995;2744;6810
1775.3890704225355;2058;2461;2010;2512
355.8748571428572;377;386;392;1030
2170.183;2226;2414;2242;3808
9981.624500000002;11858;10514;17515;26724
49.55733333333334;49;51;58;69
3866.8030810810815;3967;3887;4830;8488
368.0486363636364;414;496;395;622
1035.503666666667;1136;1121;1257;2372
423.27475;492;486;522;1035
300.21066666666667;306;308;375;355
10626.039115384612;11486;10702;11223;25101
3195.4086666666667;3198;3257;3418;3241
1123.2427575757574;1270;1176;1678;1705
7075.711129032258;7132;7334;12045;18784
1744.9205454545456;1764;2121;1775;3170
10022.716562499998;12398;11130;15610;10887
53.01500000000001;64;60;73;81
5591.954016949152;6633;5895;6996;6384
4882.914162162161;5086;4899;7394;6329
414.89411111111104;442;448;425;491
317.7145970149253;357;353;341;1160
19.07961538461538;22;20;22;19
1691.8929999999998;1705;2229;1760;6347
4124.4065;4174;4243;5146;4360
1797.89;2055;1805;2042;2836
529.5210000000002;596;551;591;676
669.5947142857143;673;674;733;1162
1221.065736842105;1271;1226;1314;5488
1875.4855;2297;2053;2081;2004
404.0856666666667;404;438;447;789
4777.313;5076;5074;7782;5017
573.5796;643;596;743;587
1716.918875;1820;1720;2041;4465
1431.09;1456;1546;1668;2944
1677.285454545454;1854;1819;2517;2219
7354.298769230769;7598;9048;8836;18259
451.94673684210517;467;512;563;649
3277.848146341464;3394;3718;3542;5831
4546.322823529414;4707;4559;6968;11720
240.68372463768122;262;309;245;494
1881.781;1902;1992;2198;3821
926.446393939394;1181;1102;1194;2554
311.5195454545455;372;352;336;415
4169.709666666667;4178;5133;4323;4271
3054.4541818181824;3247;3985;3654;6878
100.17834482758623;100;120;119;214
73.60472727272727;80;91;76;107
7431.701934426229;7804;9227;9887;8061
3289.3712857142855;3864;3294;5582;6444
8541.521049180326;9582;8753;9977;13005
279.4088888888889;313;298;367;926
17.26747169811321;17;19;19;69
4871.443157894737;4977;5256;4885;11541
6169.271999999999;6387;6565;6294;18764
2506.999392857142;2714;2758;4078;4253
2422.997309859154;2496;3265;3075;5313
2529.112588235293;2568;2582;3823;4634
1844.4791428571432;1983;1849;2357;4622
621.8799295774646;651;644;1046;794
73.04355072463765;87;83;102;192
2967.3340769230767;3036;3033;3271;6238
1343.8969534883718;1410;1514;1384;3780
1864.4358780487803;2004;1986;2633;2696
1885.5674782608703;1899;1992;2973;4732
5581.801590163933;6505;5963;6562;16530
41.87;42;42;45;99
92.29135294117648;100;105;116;360
2398.160961538461;2598;2512;2673;3934
2821.02595652174;2845;3380;4264;3167
1144.3593636363635;1151;1185;1187;1355
2617.663;2815;2774;2671;4014
6267.650500000002;6924;6625;8104;16071
338.02051612903216;345;385;446;448
3695.8369850746267;3782;4175;4356;7284
1209.612;1353;1269;1317;3437
4635.409000000001;4686;5639;5422;4641
4149.3306363636375;4774;5146;5523;4257
1023.438212121212;1118;1117;1338;4070
2403.018;2645;2747;3233;3404
4738.654;5141;4930;5403;5652
5048.239000000001;5711;5168;8429;8874
443.55671428571435;460;445;504;521
1394.364;1399;1677;2009;5122
478.1671818181817;522;502;499;656
4824.87905882353;5294;5672;8050;7964
4094.906217391305;4141;4230;4108;5372
7877.728;8347;8587;8188;13346
2710.3243913043484;3432;3376;3162;9539
1087.7048571428572;1164;1355;1261;1103
3532.851647058824;3804;3630;5383;5184
1156.496;1274;1175;1290;1211
2106.417608695652;2367;2717;2120;7575
3073.0892682926838;3807;3950;3142;4417
4190.488592592593;4625;4451;5095;7350
2468.7945;2475;2501;2552;6477
4213.8465000000015;4391;4343;4541;10904
1921.2397575757575;2002;2146;2024;1945
139.06449999999998;142;155;141;282
2936.909;3012;3344;3104;4816
1995.882;2157;2087;2239;2000
1022.4542;1034;1126;1173;2095
1261.3824242424246;1281;1324;1804;1273
1752.0459999999994;1839;2356;1802;1824
934.9064782608693;949;977;1435;1353
3646.7832857142857;3941;4271;4610;5443
3421.2392040816308;3718;3808;5327;10544
960.369551020408;1179;982;1160;1013
3149.032925925925;3328;3748;3251;3802
1122.6785000000002;1221;1354;1273;1600
4491.384703703705;4650;5176;4492;16779
2966.79;3045;3062;3044;12819
2010.7745;2137;2607;2202;2802
996.5568571428572;1162;1077;1271;1454
1971.875;1990;2155;2208;3029
1070.7215;1079;1200;1173;2909
2122.5986097560976;2490;2258;2838;8842
49.59969230769231;49;50;78;76
650.2819999999998;677;651;1070;2257
2068.499;2302;2372;3715;2176
5123.709303030303;5386;5161;6184;11270
1031.7810000000004;1312;1043;1169;1991
1125.094;1136;1199;1452;1934
3652.597;3698;3676;4954;14284
3017.548;3300;3097;3852;5104
1099.078;1164;1181;1175;1380
7661.965999999999;8221;9840;8630;9946
2891.904111111111;3526;2937;3079;7326
972.7201379310344;981;1069;1125;2596
1437.407666666667;1690;1441;1961;3133
260.37125;291;298;295;352
2059.354714285714;2171;2372;2204;3525
5981.803555555557;6378;6388;6671;15151
3987.269925925927;4454;4088;4317;8075
3892.985666666667;4291;4027;4024;4629
3963.8868181818175;4039;4318;4889;4151
833.9860634920634;841;914;1107;1150
2295.9140588235296;2902;2409;3367;6309
820.306913043478;994;876;933;833
1582.8933333333334;1647;2172;1862;1913
320.2139310344826;339;324;328;348
348.0171363636364;351;360;422;360
2826.96;3423;3022;2849;4403
8376.635363636362;9249;9106;8593;9110
1396.8825789473685;1399;1580;1559;4224
5451.343000000002;5739;5471;6503;14788
1280.2021304347827;1284;1471;1288;2171
368.321;429;406;387;406
370.45594366197207;396;374;370;1566
3157.561153846155;3913;3685;4087;6464
12344.104;12431;15971;12629;49033
734.6630000000001;824;775;1185;741
4102.759909090909;4103;4464;4207;4189
556.2097142857143;577;587;820;713
126.80507042253521;129;150;138;243
5116.6179999999995;5358;5622;5665;6711
1302.5105;1522;1674;1321;1684
397.142;413;452;605;1317
2995.0143448275867;3192;3658;3182;6307
1256.0182105263154;1385;1496;1946;2640
1133.5708695652174;1163;1176;1313;2030
2284.386;2367;2291;2284;3568
1520.9210588235294;1856;1694;2065;3174
1875.309;1895;1884;2607;6896
80.4983333333333;84;87;84;219
63.412;63;70;76;82
717.7737058823527;743;929;763;1474
123.72928571428574;149;153;123;144
2959.442448979591;3527;3195;3052;3801
877.2346666666666;1023;999;1095;1616
759.0447826086956;947;887;811;759
1118.712153846154;1222;1256;1436;2214
147.9416666666667;158;176;157;586
117.84124137931036;135;121;131;141
1931.3575849056601;2188;2228;1934;3820
969.607;977;995;1004;1514
976.8510169491527;1045;997;1279;4054
548.11475;580;571;613;1348
12604.059;13230;13493;17876;14903
169.50831372549018;177;170;228;286
2663.932333333333;2871;2853;3538;4932
4068.82;5214;4305;5273;5026
5324.9565;6012;5496;8869;14991
1850.370129032259;1931;2071;2252;3464
3289.375;3418;3411;4546;3665
415.6003902439025;455;415;596;1389
2393.8026666666665;2429;2654;3604;9617
259.8998125;296;274;259;354
98.69200000000001;120;98;100;323
201.20183333333333;210;274;272;310
326.0647049180328;329;382;388;588
2035.6198095238092;2101;2138;2896;5435
178.7560845070422;215;194;191;308
562.7935652173912;596;624;625;562
428.4549230769232;460;444;716;1019
2172.692985915492;2275;2447;2177;2641
1172.3855;1177;1372;1210;4409
3437.276285714285;3748;4024;3481;3605
5239.3582;5649;5481;5546;9547
1443.2779999999998;1513;1915;1638;1454
3189.0170000000007;3574;3309;3356;6966
3777.3779999999997;3911;3885;4037;11003
1003.5167142857144;1116;1045;1246;1816
1035.5690588235298;1050;1099;1086;2497
940.0004186046514;1042;940;1014;3139
4950.56233802817;6031;5173;6168;9389
19.9185;20;23;20;37
4188.489352941177;4289;4663;4887;7382
1204.319;1314;1459;2049;2407
1737.319;1877;1771;1995;1773
1760.9372258064518;1911;1993;2050;4763
2958.295829268293;2962;3651;4066;4855
638.2283134328358;655;689;695;1096
520.7400588235295;522;592;566;1563
0.8049166666666668;0;0;0;1
775.2080000000003;972;775;879;1953
2132.0502222222226;2203;2355;2437;4611
7609.5287777777785;8020;8163;7717;15014
1820.7128571428568;1829;2047;1983;4785
2858.8082;3023;2879;2927;5347
484.903;486;513;486;955
1644.168;1654;1929;1682;1747
2676.6511538461536;2745;2821;3488;4665
332.9541428571428;335;367;518;390
1135.857;1151;1179;1153;2117
1.5981111111111108;1;2;2;4
986.8126037735848;1019;1094;1202;2036
507.655655172414;508;517;717;613
2225.0539534883724;2299;2575;3162;4731
3345.723;3346;3393;3450;3373
1948.9175;1997;2635;2954;4444
666.9022307692308;669;774;727;807
4427.765615384615;4485;4506;4971;7642
646.1725306122448;649;665;673;1751
1607.6374999999996;1823;1656;1609;1649
996.7183521126764;1024;1184;1044;1031
4582.805;4681;4771;5190;4992
1491.4666060606064;1549;1540;1653;1673
2414.1709069767444;2456;2809;3259;3486
1797.1209230769234;1840;2134;1820;2870
2445.610295081968;2464;2488;4003;7830
2678.1602753623183;2911;2974;3509;7301
405.6771428571429;406;430;406;505
4300.5454285714295;4402;5613;4321;4584
3957.7859999999996;4071;4807;4148;4639
4883.907088235294;5352;5597;4952;7422
4657.279130434784;4891;4853;5067;4836
41.28448148148149;42;41;51;123
3052.282;3120;3052;3119;3063
1091.4462786885247;1227;1098;1459;2336
2428.1856666666667;2562;2619;2656;4975
11.520333333333333;12;11;13;34
441.61300000000006;543;553;470;477
5660.649272727273;5660;6094;6282;14783
2406.8487692307685;2802;2439;2624;5198
2393.793056338028;2671;2747;2526;6593
562.3200714285714;564;569;581;812
1704.91;1720;1892;2326;1882
4818.8694;4942;5105;5264;13612
398.6185714285714;426;448;410;563
1487.1551538461538;1522;1784;1813;1712
15.62090909090909;18;16;19;19
6355.165444444445;7270;7265;6669;7988
1764.9820000000002;2008;1765;2201;4345
1507.5379999999998;1522;1866;1635;5589
2443.148000000001;2454;2470;2471;4987
720.6745070422537;721;835;927;1819
2406.679823529412;2422;2897;2461;5637
2581.985782608696;2581;2834;3021;6894
2308.3123571428573;2313;2381;2549;5267
488.1447307692309;508;491;501;500
3952.937272727273;4025;4256;4197;6763
1685.4254637681158;1702;1930;2629;3106
340.85852941176483;362;365;354;425
511.79426984126985;553;522;831;532
3497.2365999999993;3572;3623;3682;4675
1905.122507042253;2167;1974;1914;3116
736.8582857142859;775;1017;782;1001
1406.0507368421054;1503;1415;1607;2515
4508.835999999998;4835;5487;6123;16018
1057.4716666666666;1149;1158;1358;3114
52.84538461538461;52;58;74;120
2920.569030303031;3161;3263;3726;4158
1085.899;1109;1357;1469;2562
895.7284285714287;944;949;1314;1206
665.5778333333334;704;805;945;1809
6872.259999999998;7183;7163;7344;13561
1166.5352142857146;1284;1316;1358;1471
3963.715684210527;4536;4069;5176;5620
1910.5250833333328;2104;2031;1936;1939
339.6150714285715;386;362;342;437
5134.4996842105265;5213;5515;5140;9109
3267.916442622952;3541;3903;3900;5269
4081.632818181819;4240;5201;6104;6829
1285.1343448275866;1356;1517;1604;1987
3280.080551724137;3960;3771;5037;8207
8280.92;8364;8459;8302;26039
4641.991;4946;5720;4681;9991
1847.936666666667;1877;2016;2131;2173
1733.2539523809523;2121;2165;2692;2009
75.91924999999998;83;85;82;104
3521.985875;3713;3605;4041;4201
3294.652;3560;3354;3339;5640
1283.266666666667;1342;1410;1336;2636
1337.6422424242426;1350;1592;1374;2767
7167.582470588233;7438;7579;8139;8714
2061.9661428571435;2234;2296;2366;2085
1337.3492857142858;1465;1410;1723;1397
873.1320606060607;1095;1058;903;1545
795.8814545454545;890;846;800;1968
583.0667941176472;649;624;730;2007
725.3697777777777;741;733;769;912
4856.3859999999995;5655;5038;5189;10466
945.4865714285713;986;1003;1389;1570
1612.5318163265304;1794;2019;2071;2644
8804.558681818178;9090;11847;9043;25519
365.98399999999987;376;373;425;1166
368.284;380;433;402;706
684.2719999999998;695;707;727;800
170.0005652173913;179;171;204;286
1320.382;1615;1405;2137;1360
1669.0320000000004;1830;1727;1704;1829
1280.3746666666666;1310;1612;1714;1424
976.1791250000003;992;1010;983;1333
2875.370220338983;2887;3360;3065;7261
287.305;296;310;387;536
2699.4580000000005;2748;2841;3211;7362
39.79818181818183;39;41;40;56
441.9997605633805;466;455;495;1181
5141.826000000001;5446;5144;8639;18138
350.075;359;473;372;378
6028.072736842105;6086;6938;6667;13374
2140.873760563381;2379;2190;2164;7885
86.39805882352941;101;107;87;248
632.2205517241379;655;655;641;1043
3730.0846;3831;4676;5087;4903
355.26007692307695;383;381;358;445
1013.2541549295777;1013;1024;1021;1772
756.7048214285713;780;947;864;1001
1306.987;1534;1341;1838;2155
3400.875;3702;3918;3537;4309
1182.0174477611938;1239;1437;1576;4065
493.8074516129032;502;541;635;772
2624.3899230769234;2818;2899;2944;3636
21.43548387096775;25;21;24;33
3279.846714285714;3279;4363;3333;5923
2956.246;3130;3156;3871;9427
4328.561727272729;4498;4953;4487;14146
1514.7200909090902;1646;1531;1765;6377
1880.976;1916;1898;2457;2354
3392.165;4278;3397;4288;5981
1105.1799411764707;1161;1109;1233;2555
2942.2394444444444;2977;2942;3840;3397
3963.1826875;3985;4106;4993;8121
7338.176718309858;7353;7554;7370;29150
4167.8288571428575;4491;4549;6130;7458
1991.8534897959187;2130;2000;2745;5414
184.325;184;189;190;246
5642.4494444444435;5897;5988;5851;7610
1945.2120625;2083;2245;2015;2664
690.56275;819;788;773;734
4818.187;4822;4979;4837;12740
2731.3259999999996;2794;2978;2906;3506
5547.018687499999;5736;5964;7796;8988
5918.193789473686;6913;5928;8551;12545
0.0;0;0;0;0
574.2151538461537;589;673;582;599
915.7816341463415;925;1117;1004;1933
19.486555555555555;19;22;20;28
4484.4690434782615;4673;4895;5225;4613
6347.678666666668;7453;6353;9866;11134
6937.45009090909;7933;8413;6937;9940
2345.496181818182;2548;3176;2402;2363
586.9091176470589;635;667;604;1768
2183.5313333333334;2663;2225;2350;4553
833.7601666666666;888;1021;931;833
4983.566631578948;5037;5045;6002;7983
7323.184666666668;7727;7418;7862;15280
1790.602113207548;1817;1829;2864;3344
660.738142857143;691;707;685;1501
1787.2496666666666;1836;1812;2348;2708
15.911;17;18;16;36
11049.571000000002;11346;11965;12510;12830
2675.908;2751;2861;3092;2867
996.2525714285713;1141;1088;1142;2148
2297.716555555556;2453;2626;2650;2453
1009.3116666666664;1081;1293;1229;1597
425.2361549295775;446;426;440;1107
23.491666666666664;24;30;37;25
869.7589999999999;910;882;950;988
1908.3;2166;2005;2624;2104
340.8237142857144;398;354;396;395
3756.64964516129;3849;3993;3795;8841
3708.885;4145;3968;5195;8214
4948.891818181819;5415;6030;6748;10867
820.8192676056337;834;957;831;1480
1023.09553125;1082;1147;1028;1244
3901.560347826086;4186;4563;6898;3975
76.666;78;96;82;95
613.741;617;775;886;1603
1367.8888695652174;1471;1584;1798;3682
562.977862745098;571;570;690;849
2418.300142857143;2780;2427;2769;3306
2335.399;2413;2950;2468;4444
830.5432790697677;835;932;1153;1522
298.91112676056343;301;342;439;466
3778.701697674419;3957;3861;4071;5314
4861.425102564101;4873;5050;5892;14061
371.194;400;404;442;416
451.4932222222222;482;451;477;894
2770.801454545455;2808;2951;3047;3273
5795.908769230769;5796;6107;7072;25490
18.624802816901408;18;21;22;30
1668.2334375;1735;1714;1752;6344
1170.003526315789;1227;1250;1259;3731
1063.5866470588237;1128;1237;1652;3876
170.666304347826;170;190;183;193
1419.0405;1494;1493;1600;3053
7855.6073636363635;8145;7949;9337;7904
1224.936787878788;1328;1412;1730;3425
733.2360000000001;754;735;785;1220
2917.741833333333;3008;2955;3010;6323
2696.850181818182;2798;3146;3923;3067
1024.6009999999997;1129;1161;1246;1088
1007.837;1016;1011;1325;1933
207.11864179104484;211;213;296;347
1122.8924102564104;1254;1160;1823;1305
4291.549197183102;4641;5274;4358;9310
139.797;153;144;145;188
3427.9312307692303;3495;4196;3461;9157
718.673;866;720;741;2450
1876.8512222222225;1941;2378;1975;4390
1169.4750487804874;1237;1335;1208;2763
3972.4692307692308;4104;4644;5054;12232
24.649704225352117;28;25;31;32
869.5687407407406;879;1203;911;1247
2677.963285714285;2695;2776;2867;4095
527.7084262295082;661;561;857;1675
6554.780500000002;6707;6850;8610;10399
895.0298823529412;909;969;907;1617
2554.960294117647;2554;2771;3487;5206
2998.319210526316;3372;3818;4343;10482
1559.936;1613;1810;1604;2224
4876.147387096775;5159;5076;5227;6673
859.9032318840582;960;877;1038;1732
5222.521333333334;6021;5231;7264;22810
2364.044183098592;2596;3050;2868;2653
565.0885882352943;570;640;780;611
5056.318999999999;5374;5628;5633;6599
743.946962962963;749;824;798;941
1693.5099999999993;1720;1699;2188;2340
459.43800000000016;477;544;483;701
3001.7522499999995;3712;3307;4220;3238
646.9046875;652;703;675;2156
647.1036296296297;657;660;702;1828
3284.391125;3540;3881;3298;4376
2269.222166666667;2390;2456;2408;8007
2574.199333333333;2644;2683;2749;3784
1913.919736842105;1999;1956;2173;2605
3258.452;3286;3739;3484;6742
33.98887804878049;34;34;45;44
267.84900000000005;277;271;295;715
1132.3459855072465;1254;1147;1940;2050
67.37323188405797;67;72;68;75
899.2769999999999;1031;910;932;1987
583.9512727272727;740;695;621;850
